"","V1"
"26117",29
"26118",23
"26119",26
"26120",26
"26121",25
"26122",23
"26123",25
"26124",28
"26125",19
"26126",28
"26127",3
"26128",19
"26129",7
"26130",29
"26131",25
"26132",7
"26133",14
"26134",26
"26135",25
"26136",25
"26137",25
"26138",25
"26139",25
"26140",23
"26141",25
"26142",14
"26143",14
"26144",16
"26145",25
"26146",25
"26147",25
"26148",29
"26149",29
"26150",5
"26151",29
"26152",29
"26153",29
"26154",29
"26155",29
"26156",29
"26157",29
"26158",29
"26159",29
"26160",14
"26161",28
"26162",14
"26163",11
"26164",19
"26165",11
"26166",11
"26167",11
"26168",11
"26169",11
"26170",11
"26171",19
"26172",11
"26173",11
"26174",11
"26175",11
"26176",19
"26177",11
"26178",11
"26179",11
"26180",27
"26181",11
"26182",1
"26183",11
"26184",11
"26185",22
"26186",11
"26187",11
"26188",11
"26189",11
"26190",19
"26191",11
"26192",11
"26193",19
"26194",11
"26195",11
"26196",11
"26197",11
"26198",11
"26199",11
"26200",11
"26201",11
"26202",11
"26203",11
"26204",11
"26205",11
"26206",11
"26207",11
"26208",11
"26209",11
"26210",11
"26211",26
"26212",20
"26213",10
"26214",20
"26215",20
"26216",20
"26217",28
"26218",19
"26219",20
"26220",20
"26221",25
"26222",20
"26223",20
"26224",21
"26225",26
"26226",20
"26227",20
"26228",20
"26229",26
"26230",29
"26231",21
"26232",29
"26233",19
"26234",19
"26235",20
"26236",20
"26237",19
"26238",21
"26239",19
"26240",19
"26241",14
"26242",14
"26243",19
"26244",1
"26245",14
"26246",2
"26247",2
"26248",2
"26249",2
"26250",2
"26251",2
"26252",2
"26253",2
"26254",2
"26255",2
"26256",2
"26257",2
"26258",2
"26259",2
"26260",2
"26261",2
"26262",2
"26263",2
"26264",2
"26265",13
"26266",2
"26267",2
"26268",2
"26269",2
"26270",2
"26271",20
"26272",2
"26273",2
"26274",2
"26275",2
"26276",2
"26277",2
"26278",2
"26279",2
"26280",2
"26281",2
"26282",2
"26283",2
"26284",2
"26285",2
"26286",2
"26287",2
"26288",2
"26289",2
"26290",2
"26291",2
"26292",23
"26293",20
"26294",26
"26295",28
"26296",28
"26297",23
"26298",14
"26299",20
"26300",22
"26301",22
"26302",23
"26303",28
"26304",28
"26305",28
"26306",28
"26307",28
"26308",19
"26309",28
"26310",20
"26311",20
"26312",20
"26313",20
"26314",20
"26315",23
"26316",20
"26317",20
"26318",20
"26319",20
"26320",20
"26321",20
"26322",20
"26323",20
"26324",20
"26325",20
"26326",20
"26327",20
"26328",23
"26329",20
"26330",20
"26331",20
"26332",20
"26333",20
"26334",20
"26335",20
"26336",20
"26337",20
"26338",23
"26339",28
"26340",20
"26341",20
"26342",20
"26343",19
"26344",26
"26345",7
"26346",10
"26347",21
"26348",14
"26349",19
"26350",25
"26351",26
"26352",14
"26353",29
"26354",7
"26355",29
"26356",16
"26357",5
"26358",29
"26359",29
"26360",29
"26361",29
"26362",3
"26363",5
"26364",29
"26365",10
"26366",10
"26367",20
"26368",12
"26369",17
"26370",22
"26371",10
"26372",19
"26373",28
"26374",6
"26375",22
"26376",3
"26377",17
"26378",20
"26379",21
"26380",20
"26381",15
"26382",16
"26383",19
"26384",10
"26385",16
"26386",29
"26387",11
"26388",23
"26389",16
"26390",16
"26391",16
"26392",20
"26393",10
"26394",10
"26395",10
"26396",10
"26397",10
"26398",10
"26399",19
"26400",10
"26401",20
"26402",10
"26403",14
"26404",10
"26405",10
"26406",10
"26407",10
"26408",10
"26409",10
"26410",10
"26411",10
"26412",10
"26413",28
"26414",10
"26415",10
"26416",10
"26417",15
"26418",10
"26419",10
"26420",10
"26421",10
"26422",10
"26423",10
"26424",10
"26425",10
"26426",20
"26427",10
"26428",10
"26429",10
"26430",10
"26431",10
"26432",10
"26433",10
"26434",10
"26435",10
"26436",10
"26437",10
"26438",10
"26439",23
"26440",10
"26441",10
"26442",10
"26443",10
"26444",10
"26445",10
"26446",10
"26447",10
"26448",10
"26449",10
"26450",10
"26451",10
"26452",10
"26453",6
"26454",10
"26455",10
"26456",10
"26457",10
"26458",10
"26459",10
"26460",10
"26461",10
"26462",10
"26463",26
"26464",10
"26465",10
"26466",10
"26467",10
"26468",10
"26469",10
"26470",10
"26471",10
"26472",10
"26473",10
"26474",20
"26475",10
"26476",10
"26477",10
"26478",10
"26479",10
"26480",10
"26481",10
"26482",10
"26483",10
"26484",10
"26485",10
"26486",10
"26487",10
"26488",10
"26489",10
"26490",10
"26491",10
"26492",10
"26493",10
"26494",10
"26495",23
"26496",19
"26497",8
"26498",19
"26499",3
"26500",2
"26501",29
"26502",19
"26503",8
"26504",8
"26505",19
"26506",3
"26507",23
"26508",3
"26509",23
"26510",3
"26511",12
"26512",8
"26513",8
"26514",19
"26515",8
"26516",12
"26517",8
"26518",12
"26519",2
"26520",19
"26521",8
"26522",8
"26523",12
"26524",8
"26525",8
"26526",12
"26527",12
"26528",12
"26529",23
"26530",8
"26531",12
"26532",8
"26533",19
"26534",12
"26535",12
"26536",30
"26537",8
"26538",8
"26539",12
"26540",12
"26541",8
"26542",8
"26543",24
"26544",22
"26545",12
"26546",8
"26547",30
"26548",12
"26549",8
"26550",8
"26551",8
"26552",14
"26553",14
"26554",28
"26555",9
"26556",14
"26557",29
"26558",19
"26559",19
"26560",2
"26561",28
"26562",28
"26563",14
"26564",10
"26565",14
"26566",19
"26567",28
"26568",20
"26569",14
"26570",7
"26571",17
"26572",18
"26573",2
"26574",27
"26575",17
"26576",10
"26577",7
"26578",18
"26579",7
"26580",7
"26581",2
"26582",23
"26583",14
"26584",14
"26585",7
"26586",21
"26587",14
"26588",14
"26589",14
"26590",14
"26591",14
"26592",14
"26593",17
"26594",14
"26595",14
"26596",17
"26597",14
"26598",17
"26599",14
"26600",19
"26601",14
"26602",14
"26603",14
"26604",14
"26605",14
"26606",14
"26607",14
"26608",14
"26609",2
"26610",23
"26611",10
"26612",17
"26613",18
"26614",28
"26615",14
"26616",14
"26617",18
"26618",14
"26619",14
"26620",26
"26621",14
"26622",14
"26623",14
"26624",21
"26625",14
"26626",28
"26627",28
"26628",14
"26629",20
"26630",20
"26631",23
"26632",28
"26633",20
"26634",28
"26635",23
"26636",28
"26637",2
"26638",20
"26639",20
"26640",23
"26641",2
"26642",19
"26643",23
"26644",19
"26645",23
"26646",20
"26647",20
"26648",20
"26649",17
"26650",20
"26651",20
"26652",28
"26653",10
"26654",20
"26655",23
"26656",20
"26657",20
"26658",20
"26659",20
"26660",20
"26661",18
"26662",15
"26663",23
"26664",7
"26665",2
"26666",29
"26667",7
"26668",25
"26669",6
"26670",19
"26671",7
"26672",27
"26673",6
"26674",5
"26675",24
"26676",7
"26677",15
"26678",2
"26679",11
"26680",11
"26681",28
"26682",11
"26683",11
"26684",11
"26685",11
"26686",1
"26687",23
"26688",17
"26689",22
"26690",17
"26691",11
"26692",11
"26693",11
"26694",11
"26695",11
"26696",11
"26697",11
"26698",11
"26699",11
"26700",19
"26701",11
"26702",11
"26703",11
"26704",26
"26705",26
"26706",26
"26707",26
"26708",26
"26709",22
"26710",14
"26711",14
"26712",2
"26713",2
"26714",20
"26715",14
"26716",14
"26717",2
"26718",23
"26719",14
"26720",2
"26721",2
"26722",2
"26723",14
"26724",2
"26725",6
"26726",19
"26727",20
"26728",19
"26729",26
"26730",20
"26731",20
"26732",19
"26733",7
"26734",19
"26735",19
"26736",19
"26737",19
"26738",19
"26739",29
"26740",3
"26741",29
"26742",3
"26743",28
"26744",7
"26745",29
"26746",28
"26747",3
"26748",29
"26749",26
"26750",28
"26751",3
"26752",3
"26753",16
"26754",29
"26755",2
"26756",19
"26757",22
"26758",21
"26759",21
"26760",10
"26761",26
"26762",29
"26763",29
"26764",21
"26765",17
"26766",3
"26767",24
"26768",1
"26769",1
"26770",21
"26771",10
"26772",24
"26773",24
"26774",1
"26775",6
"26776",1
"26777",19
"26778",17
"26779",1
"26780",1
"26781",24
"26782",24
"26783",6
"26784",6
"26785",24
"26786",24
"26787",6
"26788",1
"26789",19
"26790",1
"26791",20
"26792",24
"26793",6
"26794",24
"26795",1
"26796",24
"26797",6
"26798",6
"26799",6
"26800",1
"26801",24
"26802",24
"26803",13
"26804",24
"26805",19
"26806",28
"26807",17
"26808",14
"26809",17
"26810",17
"26811",14
"26812",19
"26813",14
"26814",2
"26815",17
"26816",17
"26817",23
"26818",4
"26819",29
"26820",23
"26821",3
"26822",29
"26823",29
"26824",29
"26825",29
"26826",29
"26827",23
"26828",3
"26829",21
"26830",29
"26831",29
"26832",25
"26833",23
"26834",29
"26835",29
"26836",29
"26837",29
"26838",29
"26839",29
"26840",18
"26841",29
"26842",23
"26843",2
"26844",2
"26845",25
"26846",13
"26847",2
"26848",2
"26849",14
"26850",28
"26851",29
"26852",28
"26853",14
"26854",19
"26855",16
"26856",29
"26857",20
"26858",20
"26859",28
"26860",14
"26861",23
"26862",14
"26863",14
"26864",28
"26865",28
"26866",28
"26867",19
"26868",26
"26869",26
"26870",26
"26871",26
"26872",26
"26873",26
"26874",26
"26875",26
"26876",26
"26877",26
"26878",26
"26879",2
"26880",2
"26881",21
"26882",14
"26883",2
"26884",20
"26885",24
"26886",2
"26887",23
"26888",6
"26889",15
"26890",25
"26891",11
"26892",15
"26893",15
"26894",19
"26895",14
"26896",15
"26897",20
"26898",28
"26899",15
"26900",23
"26901",24
"26902",28
"26903",15
"26904",19
"26905",6
"26906",9
"26907",16
"26908",9
"26909",9
"26910",28
"26911",9
"26912",9
"26913",9
"26914",9
"26915",9
"26916",19
"26917",28
"26918",28
"26919",10
"26920",9
"26921",9
"26922",16
"26923",20
"26924",9
"26925",9
"26926",9
"26927",9
"26928",9
"26929",9
"26930",9
"26931",9
"26932",28
"26933",9
"26934",9
"26935",9
"26936",9
"26937",20
"26938",9
"26939",10
"26940",9
"26941",10
"26942",9
"26943",9
"26944",9
"26945",9
"26946",9
"26947",9
"26948",20
"26949",9
"26950",9
"26951",9
"26952",19
"26953",9
"26954",26
"26955",9
"26956",9
"26957",26
"26958",9
"26959",9
"26960",9
"26961",28
"26962",9
"26963",26
"26964",9
"26965",26
"26966",9
"26967",9
"26968",9
"26969",9
"26970",9
"26971",9
"26972",9
"26973",9
"26974",9
"26975",9
"26976",28
"26977",9
"26978",9
"26979",23
"26980",17
"26981",9
"26982",9
"26983",9
"26984",9
"26985",9
"26986",28
"26987",23
"26988",9
"26989",14
"26990",14
"26991",22
"26992",17
"26993",10
"26994",10
"26995",6
"26996",22
"26997",21
"26998",28
"26999",19
"27000",28
"27001",21
"27002",19
"27003",14
"27004",28
"27005",29
"27006",19
"27007",16
"27008",21
"27009",22
"27010",26
"27011",21
"27012",28
"27013",14
"27014",29
"27015",28
"27016",26
"27017",28
"27018",25
"27019",17
"27020",26
"27021",29
"27022",29
"27023",6
"27024",18
"27025",6
"27026",29
"27027",24
"27028",28
"27029",6
"27030",6
"27031",6
"27032",6
"27033",6
"27034",5
"27035",6
"27036",17
"27037",6
"27038",29
"27039",6
"27040",6
"27041",6
"27042",6
"27043",29
"27044",6
"27045",6
"27046",29
"27047",6
"27048",5
"27049",29
"27050",14
"27051",26
"27052",14
"27053",14
"27054",19
"27055",28
"27056",26
"27057",14
"27058",19
"27059",14
"27060",19
"27061",10
"27062",10
"27063",10
"27064",6
"27065",10
"27066",8
"27067",29
"27068",10
"27069",10
"27070",29
"27071",6
"27072",10
"27073",10
"27074",10
"27075",26
"27076",10
"27077",7
"27078",12
"27079",12
"27080",8
"27081",8
"27082",12
"27083",8
"27084",8
"27085",8
"27086",12
"27087",12
"27088",12
"27089",8
"27090",12
"27091",8
"27092",19
"27093",12
"27094",12
"27095",12
"27096",8
"27097",14
"27098",8
"27099",12
"27100",12
"27101",12
"27102",12
"27103",8
"27104",17
"27105",8
"27106",8
"27107",20
"27108",8
"27109",12
"27110",14
"27111",19
"27112",12
"27113",12
"27114",12
"27115",12
"27116",12
"27117",8
"27118",12
"27119",28
"27120",12
"27121",8
"27122",19
"27123",12
"27124",8
"27125",28
"27126",12
"27127",12
"27128",8
"27129",8
"27130",12
"27131",14
"27132",12
"27133",8
"27134",8
"27135",8
"27136",12
"27137",8
"27138",12
"27139",23
"27140",8
"27141",12
"27142",12
"27143",12
"27144",14
"27145",8
"27146",12
"27147",8
"27148",8
"27149",8
"27150",14
"27151",14
"27152",12
"27153",14
"27154",8
"27155",8
"27156",8
"27157",8
"27158",8
"27159",8
"27160",12
"27161",25
"27162",29
"27163",25
"27164",25
"27165",25
"27166",21
"27167",25
"27168",25
"27169",25
"27170",25
"27171",25
"27172",25
"27173",25
"27174",25
"27175",21
"27176",25
"27177",25
"27178",28
"27179",25
"27180",25
"27181",25
"27182",25
"27183",27
"27184",25
"27185",23
"27186",15
"27187",25
"27188",26
"27189",26
"27190",10
"27191",20
"27192",17
"27193",28
"27194",29
"27195",29
"27196",29
"27197",2
"27198",26
"27199",19
"27200",19
"27201",21
"27202",29
"27203",29
"27204",21
"27205",26
"27206",7
"27207",21
"27208",13
"27209",7
"27210",7
"27211",7
"27212",7
"27213",26
"27214",21
"27215",7
"27216",7
"27217",7
"27218",7
"27219",7
"27220",7
"27221",6
"27222",7
"27223",6
"27224",7
"27225",7
"27226",7
"27227",7
"27228",7
"27229",7
"27230",7
"27231",7
"27232",7
"27233",7
"27234",7
"27235",7
"27236",26
"27237",7
"27238",26
"27239",19
"27240",7
"27241",7
"27242",7
"27243",7
"27244",7
"27245",4
"27246",29
"27247",29
"27248",25
"27249",25
"27250",27
"27251",20
"27252",26
"27253",29
"27254",29
"27255",22
"27256",23
"27257",23
"27258",23
"27259",28
"27260",19
"27261",5
"27262",14
"27263",28
"27264",17
"27265",28
"27266",14
"27267",20
"27268",4
"27269",18
"27270",29
"27271",18
"27272",18
"27273",18
"27274",18
"27275",18
"27276",18
"27277",18
"27278",29
"27279",29
"27280",18
"27281",18
"27282",18
"27283",29
"27284",29
"27285",18
"27286",18
"27287",29
"27288",18
"27289",18
"27290",29
"27291",18
"27292",29
"27293",18
"27294",18
"27295",18
"27296",29
"27297",18
"27298",29
"27299",18
"27300",18
"27301",18
"27302",18
"27303",29
"27304",29
"27305",18
"27306",18
"27307",29
"27308",18
"27309",18
"27310",18
"27311",29
"27312",18
"27313",29
"27314",18
"27315",29
"27316",29
"27317",18
"27318",18
"27319",18
"27320",19
"27321",19
"27322",19
"27323",19
"27324",12
"27325",19
"27326",19
"27327",3
"27328",19
"27329",20
"27330",19
"27331",19
"27332",19
"27333",28
"27334",19
"27335",23
"27336",23
"27337",23
"27338",23
"27339",28
"27340",28
"27341",17
"27342",28
"27343",28
"27344",25
"27345",21
"27346",18
"27347",17
"27348",22
"27349",29
"27350",5
"27351",17
"27352",17
"27353",17
"27354",17
"27355",28
"27356",21
"27357",23
"27358",28
"27359",19
"27360",19
"27361",19
"27362",23
"27363",23
"27364",19
"27365",28
"27366",19
"27367",17
"27368",14
"27369",14
"27370",1
"27371",6
"27372",17
"27373",14
"27374",14
"27375",14
"27376",14
"27377",14
"27378",14
"27379",14
"27380",14
"27381",16
"27382",19
"27383",14
"27384",15
"27385",17
"27386",14
"27387",10
"27388",14
"27389",25
"27390",25
"27391",23
"27392",25
"27393",25
"27394",25
"27395",25
"27396",25
"27397",25
"27398",25
"27399",25
"27400",14
"27401",25
"27402",25
"27403",25
"27404",25
"27405",25
"27406",25
"27407",25
"27408",25
"27409",25
"27410",25
"27411",25
"27412",25
"27413",25
"27414",21
"27415",25
"27416",21
"27417",25
"27418",25
"27419",25
"27420",25
"27421",25
"27422",25
"27423",25
"27424",25
"27425",19
"27426",23
"27427",23
"27428",22
"27429",19
"27430",28
"27431",20
"27432",19
"27433",19
"27434",9
"27435",28
"27436",19
"27437",20
"27438",19
"27439",25
"27440",19
"27441",19
"27442",19
"27443",2
"27444",19
"27445",19
"27446",19
"27447",15
"27448",19
"27449",16
"27450",19
"27451",19
"27452",19
"27453",23
"27454",20
"27455",19
"27456",19
"27457",19
"27458",19
"27459",19
"27460",19
"27461",23
"27462",20
"27463",19
"27464",14
"27465",27
"27466",6
"27467",23
"27468",28
"27469",14
"27470",20
"27471",5
"27472",19
"27473",28
"27474",28
"27475",28
"27476",17
"27477",29
"27478",4
"27479",14
"27480",7
"27481",6
"27482",28
"27483",21
"27484",7
"27485",7
"27486",25
"27487",25
"27488",20
"27489",25
"27490",25
"27491",26
"27492",22
"27493",25
"27494",23
"27495",28
"27496",25
"27497",25
"27498",25
"27499",25
"27500",10
"27501",23
"27502",25
"27503",23
"27504",23
"27505",14
"27506",19
"27507",25
"27508",25
"27509",9
"27510",25
"27511",14
"27512",14
"27513",14
"27514",14
"27515",14
"27516",14
"27517",14
"27518",14
"27519",14
"27520",17
"27521",14
"27522",14
"27523",14
"27524",14
"27525",17
"27526",14
"27527",14
"27528",14
"27529",17
"27530",14
"27531",14
"27532",14
"27533",14
"27534",14
"27535",14
"27536",14
"27537",14
"27538",14
"27539",14
"27540",14
"27541",14
"27542",14
"27543",14
"27544",14
"27545",14
"27546",14
"27547",14
"27548",14
"27549",14
"27550",14
"27551",14
"27552",14
"27553",14
"27554",14
"27555",14
"27556",14
"27557",14
"27558",14
"27559",14
"27560",14
"27561",14
"27562",14
"27563",17
"27564",14
"27565",14
"27566",14
"27567",14
"27568",14
"27569",14
"27570",14
"27571",17
"27572",14
"27573",14
"27574",14
"27575",14
"27576",14
"27577",14
"27578",14
"27579",14
"27580",14
"27581",14
"27582",14
"27583",14
"27584",14
"27585",14
"27586",14
"27587",14
"27588",14
"27589",14
"27590",20
"27591",10
"27592",14
"27593",23
"27594",22
"27595",26
"27596",16
"27597",21
"27598",18
"27599",4
"27600",29
"27601",21
"27602",6
"27603",19
"27604",23
"27605",20
"27606",19
"27607",28
"27608",22
"27609",28
"27610",7
"27611",21
"27612",10
"27613",20
"27614",23
"27615",22
"27616",14
"27617",14
"27618",25
"27619",21
"27620",29
"27621",5
"27622",21
"27623",25
"27624",7
"27625",21
"27626",29
"27627",18
"27628",5
"27629",29
"27630",21
"27631",29
"27632",26
"27633",17
"27634",23
"27635",6
"27636",27
"27637",19
"27638",19
"27639",25
"27640",19
"27641",18
"27642",17
"27643",19
"27644",20
"27645",19
"27646",19
"27647",19
"27648",19
"27649",19
"27650",19
"27651",19
"27652",6
"27653",6
"27654",6
"27655",6
"27656",6
"27657",6
"27658",6
"27659",6
"27660",6
"27661",6
"27662",6
"27663",6
"27664",6
"27665",22
"27666",6
"27667",6
"27668",6
"27669",24
"27670",6
"27671",6
"27672",6
"27673",6
"27674",6
"27675",6
"27676",6
"27677",7
"27678",25
"27679",23
"27680",29
"27681",25
"27682",25
"27683",25
"27684",25
"27685",6
"27686",6
"27687",24
"27688",6
"27689",6
"27690",6
"27691",6
"27692",6
"27693",6
"27694",26
"27695",24
"27696",6
"27697",24
"27698",6
"27699",6
"27700",6
"27701",6
"27702",6
"27703",6
"27704",6
"27705",6
"27706",6
"27707",6
"27708",6
"27709",6
"27710",6
"27711",6
"27712",6
"27713",10
"27714",6
"27715",6
"27716",6
"27717",6
"27718",6
"27719",6
"27720",6
"27721",6
"27722",14
"27723",6
"27724",19
"27725",23
"27726",25
"27727",19
"27728",29
"27729",19
"27730",3
"27731",25
"27732",19
"27733",25
"27734",28
"27735",28
"27736",28
"27737",19
"27738",19
"27739",25
"27740",29
"27741",5
"27742",29
"27743",29
"27744",29
"27745",29
"27746",18
"27747",29
"27748",29
"27749",29
"27750",29
"27751",29
"27752",29
"27753",29
"27754",29
"27755",29
"27756",29
"27757",29
"27758",20
"27759",29
"27760",29
"27761",29
"27762",5
"27763",29
"27764",29
"27765",29
"27766",5
"27767",29
"27768",29
"27769",5
"27770",29
"27771",29
"27772",29
"27773",5
"27774",29
"27775",29
"27776",29
"27777",5
"27778",29
"27779",5
"27780",29
"27781",5
"27782",5
"27783",29
"27784",5
"27785",29
"27786",29
"27787",5
"27788",5
"27789",29
"27790",29
"27791",29
"27792",29
"27793",29
"27794",29
"27795",5
"27796",29
"27797",29
"27798",29
"27799",29
"27800",29
"27801",5
"27802",29
"27803",29
"27804",29
"27805",29
"27806",29
"27807",29
"27808",5
"27809",29
"27810",29
"27811",29
"27812",29
"27813",29
"27814",5
"27815",5
"27816",28
"27817",23
"27818",19
"27819",19
"27820",22
"27821",19
"27822",22
"27823",28
"27824",29
"27825",26
"27826",21
"27827",29
"27828",5
"27829",5
"27830",5
"27831",23
"27832",29
"27833",5
"27834",3
"27835",29
"27836",29
"27837",5
"27838",5
"27839",29
"27840",29
"27841",5
"27842",29
"27843",29
"27844",29
"27845",29
"27846",5
"27847",5
"27848",25
"27849",29
"27850",5
"27851",29
"27852",29
"27853",5
"27854",29
"27855",29
"27856",29
"27857",23
"27858",5
"27859",5
"27860",5
"27861",5
"27862",29
"27863",5
"27864",5
"27865",5
"27866",28
"27867",29
"27868",5
"27869",29
"27870",5
"27871",26
"27872",14
"27873",10
"27874",6
"27875",10
"27876",6
"27877",4
"27878",14
"27879",28
"27880",28
"27881",10
"27882",14
"27883",10
"27884",10
"27885",6
"27886",14
"27887",6
"27888",14
"27889",1
"27890",20
"27891",20
"27892",10
"27893",11
"27894",9
"27895",11
"27896",14
"27897",6
"27898",10
"27899",19
"27900",11
"27901",18
"27902",11
"27903",19
"27904",11
"27905",9
"27906",22
"27907",18
"27908",18
"27909",11
"27910",28
"27911",11
"27912",11
"27913",29
"27914",10
"27915",16
"27916",29
"27917",5
"27918",29
"27919",5
"27920",23
"27921",10
"27922",29
"27923",10
"27924",29
"27925",29
"27926",21
"27927",29
"27928",29
"27929",28
"27930",26
"27931",5
"27932",5
"27933",25
"27934",27
"27935",5
"27936",22
"27937",25
"27938",13
"27939",20
"27940",25
"27941",25
"27942",29
"27943",29
"27944",3
"27945",28
"27946",25
"27947",19
"27948",15
"27949",19
